root_seed,time,previous_q,regime,control,preview_mode,unique_optimal_executions,optimal_executed_ids,any_optimum_legal_q1,all_optima_legal_q1,fraction_optimal_executions_legal_q1,on_executed,no_q_bias_executed,on_one_step_B,no_q_bias_choice_one_step_B,strict_ranking_reversal,proxy_exploitation_witness
29,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
29,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
29,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.25,0.0,True,True
29,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
29,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
29,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
29,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
29,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
30,0,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,0,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,0,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,0,0,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,0,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,0,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,0,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,0,1,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,0,1,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,0,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,0,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
30,6,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
30,6,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
31,0,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.375,0.25,True,True
31,0,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.375,0.25,True,True
31,0,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.375,0.25,True,True
31,0,0,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,0,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.375,0.25,True,True
31,0,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.375,0.25,True,True
31,0,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.375,0.25,True,True
31,0,1,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,0,1,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
31,6,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
31,6,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
31,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
31,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
31,6,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,0,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,0,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
31,6,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
31,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
31,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
31,6,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
31,6,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.375,0.125,True,True
32,0,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
32,0,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
32,0,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
32,0,0,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,0,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
32,0,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
32,0,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
32,0,1,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,0,1,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
32,6,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
32,6,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
32,6,0,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
32,6,0,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
32,6,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
32,6,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.25,0.0,True,True
32,6,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
32,6,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
32,6,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
32,6,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
33,0,0,NOMINAL,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,0,NOMINAL,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,0,NOMINAL,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,0,PHYSICAL_SHIFT,channel0,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,0,PHYSICAL_SHIFT,median,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,0,PHYSICAL_SHIFT,channel2,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,0,COMMON_BIAS,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,0,COMMON_BIAS,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,0,COMMON_BIAS,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,0,1,NOMINAL,channel0,faithful,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,0,1,NOMINAL,median,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
33,0,1,NOMINAL,channel2,faithful,2,"[7, 11]",False,False,0.0,7,7,0.0,0.0,False,False
33,0,1,PHYSICAL_SHIFT,channel0,nominal,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,0,1,PHYSICAL_SHIFT,median,nominal,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
33,0,1,PHYSICAL_SHIFT,channel2,nominal,2,"[7, 11]",False,False,0.0,7,7,0.0,0.0,False,False
33,0,1,COMMON_BIAS,channel0,faithful,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,0,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.0,0.0,True,False
33,0,1,COMMON_BIAS,channel2,faithful,2,"[7, 11]",False,False,0.0,7,7,0.0,0.0,False,False
33,6,0,NOMINAL,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,0,NOMINAL,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,0,NOMINAL,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,0,PHYSICAL_SHIFT,channel0,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,0,PHYSICAL_SHIFT,median,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,0,PHYSICAL_SHIFT,channel2,nominal,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,0,COMMON_BIAS,channel0,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,0,COMMON_BIAS,median,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,0,COMMON_BIAS,channel2,faithful,2,"[20, 36]",True,True,1.0,20,20,0.0,0.0,False,False
33,6,1,NOMINAL,channel0,faithful,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,6,1,NOMINAL,median,faithful,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,6,1,NOMINAL,channel2,faithful,2,"[7, 11]",False,False,0.0,7,7,0.0,0.0,False,False
33,6,1,PHYSICAL_SHIFT,channel0,nominal,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,6,1,PHYSICAL_SHIFT,median,nominal,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,6,1,PHYSICAL_SHIFT,channel2,nominal,2,"[7, 11]",False,False,0.0,7,7,0.0,0.0,False,False
33,6,1,COMMON_BIAS,channel0,faithful,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,6,1,COMMON_BIAS,median,faithful,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
33,6,1,COMMON_BIAS,channel2,faithful,2,"[20, 36]",True,True,1.0,20,7,0.0,0.0,True,False
34,0,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
34,0,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
34,0,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
34,0,0,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,0,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
34,0,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
34,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
34,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
34,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
34,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
34,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
34,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
34,6,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
34,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
34,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
34,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
34,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
34,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
35,0,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,0,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,0,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,0,0,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,0,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,0,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,0,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,0,1,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,0,1,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,0,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,0,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.0,0.0,False,False
35,6,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
35,6,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.125,0.0,True,True
36,0,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,7,0.125,0.125,True,False
36,0,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,7,0.125,0.125,True,False
36,0,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,7,0.125,0.125,True,False
36,0,0,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,0,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
36,0,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
36,0,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
36,0,1,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,0,1,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,7,0.125,0.125,True,False
36,6,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,7,0.125,0.125,True,False
36,6,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,7,0.125,0.125,True,False
36,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,7,0.125,0.125,True,False
36,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,7,0.125,0.125,True,False
36,6,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
36,6,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.25,0.125,True,True
36,6,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.125,0.125,False,False
36,6,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
36,6,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
